tarih,yil,ay,ilce,tuketim,ortalama_sicaklik,ortalama_nem
2020-07,2020,7,BAYRAMPAŞA,2229363.999,24.83032258064516,70.88903225806452
2020-08,2020,8,BAYRAMPAŞA,2168402.185,25.20709677419355,68.63064516129033
2020-09,2020,9,BAYRAMPAŞA,2504831.112,23.84300000000001,69.44833333333332
2020-10,2020,10,BAYRAMPAŞA,3140249.655,20.23870967741935,72.20741935483872
2020-11,2020,11,BAYRAMPAŞA,9492448.645,12.15,78.13266666666668
2020-12,2020,12,BAYRAMPAŞA,12855294.207,11.36129032258064,78.92612903225806
2021-01,2021,1,BAYRAMPAŞA,14857371.221,8.16741935483871,76.92935483870966
2021-02,2021,2,BAYRAMPAŞA,14159830.042,7.53357142857143,77.56642857142859
2021-03,2021,3,BAYRAMPAŞA,16228027.212,7.134193548387097,77.57032258064515
2021-04,2021,4,BAYRAMPAŞA,10339821.569,11.77666666666667,74.41399999999999
2021-05,2021,5,BAYRAMPAŞA,3278293.566,18.87645161290323,64.84387096774192
2021-06,2021,6,BAYRAMPAŞA,2854481.605,21.182,74.67166666666668
2021-07,2021,7,BAYRAMPAŞA,2097814.716,25.64193548387097,70.86451612903224
2021-08,2021,8,BAYRAMPAŞA,2341790.581,25.82903225806452,65.75032258064516
2021-09,2021,9,BAYRAMPAŞA,2755143.102,20.10333333333334,70.51299999999999
2021-10,2021,10,BAYRAMPAŞA,5256678.858,14.81225806451613,80.61000000000001
2015-01,2015,1,BEŞİKTAŞ,30197869.949,6.786666666666667,76.958
2015-02,2015,2,BEŞİKTAŞ,26367157.77,6.982500000000001,82.1917857142857
2015-03,2015,3,BEŞİKTAŞ,25730425.732,8.2225,79.63714285714286
2015-04,2015,4,BEŞİKTAŞ,17113819.223,12.74384615384615,65.70884615384615
2015-05,2015,5,BEŞİKTAŞ,5967124.204,18.71903225806452,70.36419354838709
2015-06,2015,6,BEŞİKTAŞ,3957277.803,21.09066666666667,75.74733333333333
2015-07,2015,7,BEŞİKTAŞ,3503173.151,24.55142857142857,71.18749999999999
2015-08,2015,8,BEŞİKTAŞ,3215991.618,25.65285714285714,71.54928571428572
2015-09,2015,9,BEŞİKTAŞ,3620699.346,23.01833333333333,77.19066666666666
2015-10,2015,10,BEŞİKTAŞ,8372931.712,16.28548387096774,82.49774193548384
2015-11,2015,11,BEŞİKTAŞ,14597049.581,14.00533333333334,77.87866666666666
2015-12,2015,12,BEŞİKTAŞ,26594511.116,7.71516129032258,81.3674193548387
2016-01,2016,1,BEŞİKTAŞ,31202510.457,6.197741935483872,78.43064516129033
2016-02,2016,2,BEŞİKTAŞ,22005527.641,11.01551724137931,76.18344827586208
2016-03,2016,3,BEŞİKTAŞ,21192217.512,11.28548387096774,71.54806451612903
2016-04,2016,4,BEŞİKTAŞ,9033869.851,16.966,59.40666666666668
2016-05,2016,5,BEŞİKTAŞ,6614373.887,18.64870967741936,68.51129032258065
2016-06,2016,6,BEŞİKTAŞ,3907916.98,23.70533333333333,67.00066666666666
2016-07,2016,7,BEŞİKTAŞ,3068656.5,25.25967741935484,68.12096774193549
2016-08,2016,8,BEŞİKTAŞ,3191125.378,25.54258064516129,74.07129032258067
2016-09,2016,9,BEŞİKTAŞ,4121321.122,21.45,69.074
2016-10,2016,10,BEŞİKTAŞ,8868295.311,15.92677419354839,91.34193548387097
2016-11,2016,11,BEŞİKTAŞ,18662455.99,12.05166666666667,73.55933333333334
2016-12,2016,12,BEŞİKTAŞ,31844957.198,4.892580645161291,77.5722580645161
2017-01,2017,1,BEŞİKTAŞ,36407397.051,3.509032258064516,83.33580645161292
2017-02,2017,2,BEŞİKTAŞ,28170207.42,7.834999999999998,74.46821428571427
2017-03,2017,3,BEŞİKTAŞ,24147708.727,9.70838709677419,76.90064516129033
2017-04,2017,4,BEŞİKTAŞ,16413286.386,12.94666666666667,67.18299999999999
2017-05,2017,5,BEŞİKTAŞ,7219540.604,17.95064516129032,74.11
2017-06,2017,6,BEŞİKTAŞ,3845711.041,23.84966666666667,70.71633333333332
2017-07,2017,7,BEŞİKTAŞ,3350138.412,24.40935483870968,68.10870967741936
2017-08,2017,8,BEŞİKTAŞ,3186607.355,24.18580645161291,74.0583870967742
2017-09,2017,9,BEŞİKTAŞ,3603225.982,22.02855555555556,71.20799999999998
2017-10,2017,10,BEŞİKTAŞ,8861565.492,15.13064516129032,73.77419354838712
2017-11,2017,11,BEŞİKTAŞ,18315282.207,12.107,78.23266666666669
2017-12,2017,12,BEŞİKTAŞ,20584081.072,10.66870967741935,71.81806451612904
2018-01,2018,1,BEŞİKTAŞ,30431372.418,7.359032258064518,77.66612903225808
2018-02,2018,2,BEŞİKTAŞ,24645557.875,7.766785714285715,81.79678571428573
2018-03,2018,3,BEŞİKTAŞ,24291957.809,11.05451612903226,75.08387
2018-04,2018,4,BEŞİKTAŞ,12795042.816,14.56633333333333,68.99233333333333
2018-05,2018,5,BEŞİKTAŞ,6709576.242,18.65,76.12322580645161
2018-06,2018,6,BEŞİKTAŞ,3667329.532,22.926,70.84999999999998
2018-07,2018,7,BEŞİKTAŞ,3776712.572,25.3383870967742,68.6541935483871
2018-08,2018,8,BEŞİKTAŞ,3536732.509,25.89193548387097,69.28064516129034
2018-09,2018,9,BEŞİKTAŞ,4307146.098,21.67666666666667,74.05966666666664
2018-10,2018,10,BEŞİKTAŞ,7565387.711,17.18645161290322,75.62032258064518
2018-11,2018,11,BEŞİKTAŞ,17041576.702,12.56166666666667,81.14666666666666
2018-12,2018,12,BEŞİKTAŞ,29684415.222,7.041935483870969,81.63290322580644
2019-01,2019,1,BEŞİKTAŞ,31794791.371,7.139677419354839,75.75419354838712
2019-02,2019,2,BEŞİKTAŞ,26301605.563,6.765357142857146,79.48428571428573
2019-03,2019,3,BEŞİKTAŞ,23917940.489,10.19096774193548,66.9951612903226
2019-04,2019,4,BEŞİKTAŞ,17656226.632,12.675,70.57966666666667
2019-05,2019,5,BEŞİKTAŞ,6755641.769,19.94129032258065,64.7206451612903
2019-06,2019,6,BEŞİKTAŞ,3923449.525,24.51833333333333,70.83999999999999
2019-07,2019,7,BEŞİKTAŞ,3785880.15,24.24967741935484,69.57903225806453
2019-08,2019,8,BEŞİKTAŞ,3371366.206,24.96290322580645,71.70967741935483
2019-09,2019,9,BEŞİKTAŞ,3997077.452,22.07999999999999,66.96233333333332
2019-10,2019,10,BEŞİKTAŞ,5888628.869,18.15709677419355,78.91161290322583
2019-11,2019,11,BEŞİKTAŞ,9849344.318,16.57133333333333,75.33333333333331
2019-12,2019,12,BEŞİKTAŞ,22928424.013,10.42709677419355,77.38032258064517
2020-01,2020,1,BEŞİKTAŞ,30652234.474,7.253870967741936,77.20225806451612
2020-02,2020,2,BEŞİKTAŞ,25546775.005,9.32896551724138,71.10724137931035
2020-03,2020,3,BEŞİKTAŞ,21038932.088,11.17129032258065,73.58548387096776
2020-04,2020,4,BEŞİKTAŞ,14920111.201,12.94933333333333,66.21133333333333
2020-05,2020,5,BEŞİKTAŞ,5577909.562,18.80774193548387,68.84709677419355
2020-06,2020,6,BEŞİKTAŞ,3554230.855,23.35433333333333,69.90566666666668
2020-07,2020,7,BEŞİKTAŞ,3018210.743,24.83032258064516,70.88903225806452
2020-08,2020,8,BEŞİKTAŞ,3052512.052,25.20709677419355,68.63064516129033
2020-09,2020,9,BEŞİKTAŞ,3301149.89,23.84300000000001,69.44833333333332
2020-10,2020,10,BEŞİKTAŞ,4884675.969,20.23870967741935,72.20741935483872
2020-11,2020,11,BEŞİKTAŞ,16174169.811,12.15,78.13266666666668
2020-12,2020,12,BEŞİKTAŞ,21045375.769,11.36129032258064,78.92612903225806
2021-01,2021,1,BEŞİKTAŞ,24100347.375,8.16741935483871,76.92935483870966
2021-02,2021,2,BEŞİKTAŞ,23020270.797,7.53357142857143,77.56642857142859
2021-03,2021,3,BEŞİKTAŞ,27053791.644,7.134193548387097,77.57032258064515
2021-04,2021,4,BEŞİKTAŞ,17691254.569,11.77666666666667,74.41399999999999
2021-05,2021,5,BEŞİKTAŞ,4843496.369,18.87645161290323,64.84387096774192
2021-06,2021,6,BEŞİKTAŞ,3709270.44,21.182,74.67166666666668
2021-07,2021,7,BEŞİKTAŞ,2947192.925,25.64193548387097,70.86451612903224
2021-08,2021,8,BEŞİKTAŞ,2824001.254,25.82903225806452,65.75032258064516
2021-09,2021,9,BEŞİKTAŞ,3697879.558,20.10333333333334,70.51299999999999
2021-10,2021,10,BEŞİKTAŞ,9804023.42700001,14.81225806451613,80.61000000000001
2015-01,2015,1,BEYKOZ,18899549.382,6.786666666666667,76.958
2015-02,2015,2,BEYKOZ,16498522.466,6.982500000000001,82.1917857142857
2015-03,2015,3,BEYKOZ,15941268.514,8.2225,79.63714285714286
2015-04,2015,4,BEYKOZ,10398787.541,12.74384615384615,65.70884615384615
2015-05,2015,5,BEYKOZ,3296766.752,18.71903225806452,70.36419354838709
2015-06,2015,6,BEYKOZ,2198386.647,21.09066666666667,75.74733333333333
2015-07,2015,7,BEYKOZ,1879229.927,24.55142857142857,71.18749999999999
2015-08,2015,8,BEYKOZ,1846537.973,25.65285714285714,71.54928571428572
2015-09,2015,9,BEYKOZ,2075277.299,23.01833333333333,77.19066666666666
2015-10,2015,10,BEYKOZ,4829955.168,16.28548387096774,82.49774193548384
2015-11,2015,11,BEYKOZ,8811205.225,14.00533333333334,77.87866666666666
2015-12,2015,12,BEYKOZ,17113199.302,7.71516129032258,81.3674193548387
2016-01,2016,1,BEYKOZ,20299869.539,6.197741935483872,78.43064516129033
2016-02,2016,2,BEYKOZ,13840702.638,11.01551724137931,76.18344827586208
2016-03,2016,3,BEYKOZ,13552791.203,11.28548387096774,71.54806451612903
2016-04,2016,4,BEYKOZ,5167049.707,16.966,59.40666666666668
2016-05,2016,5,BEYKOZ,3922235.782,18.64870967741936,68.51129032258065
2016-06,2016,6,BEYKOZ,2309198.311,23.70533333333333,67.00066666666666
2016-07,2016,7,BEYKOZ,1802990.384,25.25967741935484,68.12096774193549
2016-08,2016,8,BEYKOZ,1897870.463,25.54258064516129,74.07129032258067
2016-09,2016,9,BEYKOZ,2272567.846,21.45,69.074
2016-10,2016,10,BEYKOZ,5569455.9,15.92677419354839,91.34193548387097
2016-11,2016,11,BEYKOZ,11986025.977,12.05166666666667,73.55933333333334
2016-12,2016,12,BEYKOZ,21904851.698,4.892580645161291,77.5722580645161
2017-01,2017,1,BEYKOZ,24725237.369,3.509032258064516,83.33580645161292
2017-02,2017,2,BEYKOZ,18606828.533,7.834999999999998,74.46821428571427
2017-03,2017,3,BEYKOZ,16179512.468,9.70838709677419,76.90064516129033
2017-04,2017,4,BEYKOZ,11018049.161,12.94666666666667,67.18299999999999
2017-05,2017,5,BEYKOZ,4727671.886,17.95064516129032,74.11
2017-06,2017,6,BEYKOZ,2589595.905,23.84966666666667,70.71633333333332
2017-07,2017,7,BEYKOZ,2215785.565,24.40935483870968,68.10870967741936
2017-08,2017,8,BEYKOZ,2181067.696,24.18580645161291,74.0583870967742
2017-09,2017,9,BEYKOZ,2423397.935,22.02855555555556,71.20799999999998
2017-10,2017,10,BEYKOZ,5921331.389,15.13064516129032,73.77419354838712
2017-11,2017,11,BEYKOZ,12280217.815,12.107,78.23266666666669
2017-12,2017,12,BEYKOZ,16190150.085,10.66870967741935,71.81806451612904
2018-01,2018,1,BEYKOZ,20419877.472,7.359032258064518,77.66612903225808
2018-02,2018,2,BEYKOZ,18097999.683,7.766785714285715,81.79678571428573
2018-03,2018,3,BEYKOZ,15953856.26,11.05451612903226,75.08387
2018-04,2018,4,BEYKOZ,8625614.311,14.56633333333333,68.99233333333333
2018-05,2018,5,BEYKOZ,4292240.217,18.65,76.12322580645161
2018-06,2018,6,BEYKOZ,2255603.457,22.926,70.84999999999998
2018-07,2018,7,BEYKOZ,2157974.566,25.3383870967742,68.6541935483871
2018-08,2018,8,BEYKOZ,1999081.936,25.89193548387097,69.28064516129034
2018-09,2018,9,BEYKOZ,2708531.428,21.67666666666667,74.05966666666664
2018-10,2018,10,BEYKOZ,5006339.469,17.18645161290322,75.62032258064518
2018-11,2018,11,BEYKOZ,11526512.568,12.56166666666667,81.14666666666666
2018-12,2018,12,BEYKOZ,20663314.145,7.041935483870969,81.63290322580644
2019-01,2019,1,BEYKOZ,22131482.468,7.139677419354839,75.75419354838712
2019-02,2019,2,BEYKOZ,19185078.192,6.765357142857146,79.48428571428573
2019-03,2019,3,BEYKOZ,16580497.332,10.19096774193548,66.9951612903226
2019-04,2019,4,BEYKOZ,12084963.921,12.675,70.57966666666667
2019-05,2019,5,BEYKOZ,4540952.009,19.94129032258065,64.7206451612903
2019-06,2019,6,BEYKOZ,2450238.391,24.51833333333333,70.83999999999999
2019-07,2019,7,BEYKOZ,2479712.933,24.24967741935484,69.57903225806453
2019-08,2019,8,BEYKOZ,2255040.831,24.96290322580645,71.70967741935483
2019-09,2019,9,BEYKOZ,2710059.989,22.07999999999999,66.96233333333332
2019-10,2019,10,BEYKOZ,4117831.711,18.15709677419355,78.91161290322583
2019-11,2019,11,BEYKOZ,6918572.937,16.57133333333333,75.33333333333331
2019-12,2019,12,BEYKOZ,16646097.71,10.42709677419355,77.38032258064517
2020-01,2020,1,BEYKOZ,22014446.431,7.253870967741936,77.20225806451612
2020-02,2020,2,BEYKOZ,18425003.508,9.32896551724138,71.10724137931035
2020-03,2020,3,BEYKOZ,16145193.58,11.17129032258065,73.58548387096776
2020-04,2020,4,BEYKOZ,11045187.124,12.94933333333333,66.21133333333333
2020-05,2020,5,BEYKOZ,4240260.808,18.80774193548387,68.84709677419355
2020-06,2020,6,BEYKOZ,3146937.158,23.35433333333333,69.90566666666668
2020-07,2020,7,BEYKOZ,2463802.513,24.83032258064516,70.88903225806452
2020-08,2020,8,BEYKOZ,2404139.303,25.20709677419355,68.63064516129033
2020-09,2020,9,BEYKOZ,2603139.08,23.84300000000001,69.44833333333332
2020-10,2020,10,BEYKOZ,3733590.984,20.23870967741935,72.20741935483872
2020-11,2020,11,BEYKOZ,12348909.62,12.15,78.13266666666668
2020-12,2020,12,BEYKOZ,16474217.974,11.36129032258064,78.92612903225806
2021-01,2021,1,BEYKOZ,18845842.058,8.16741935483871,76.92935483870966
2021-02,2021,2,BEYKOZ,17833228.661,7.53357142857143,77.56642857142859
2021-03,2021,3,BEYKOZ,20692020.81,7.134193548387097,77.57032258064515
2021-04,2021,4,BEYKOZ,13683149.094,11.77666666666667,74.41399999999999
2021-05,2021,5,BEYKOZ,4318592.925,18.87645161290323,64.84387096774192
2021-06,2021,6,BEYKOZ,3333805.895,21.182,74.67166666666668
2021-07,2021,7,BEYKOZ,2327417.263,25.64193548387097,70.86451612903224
2021-08,2021,8,BEYKOZ,2461002.556,25.82903225806452,65.75032258064516
2021-09,2021,9,BEYKOZ,3043612.96,20.10333333333334,70.51299999999999
2021-10,2021,10,BEYKOZ,6928625.512,14.81225806451613,80.61000000000001
2015-01,2015,1,BEYLİKDÜZÜ,22791424.033,6.786666666666667,76.958
2015-02,2015,2,BEYLİKDÜZÜ,19993177.809,6.982500000000001,82.1917857142857
2015-03,2015,3,BEYLİKDÜZÜ,19576413.178,8.2225,79.63714285714286
2015-04,2015,4,BEYLİKDÜZÜ,12799866.851,12.74384615384615,65.70884615384615
2015-05,2015,5,BEYLİKDÜZÜ,6099860.618,18.71903225806452,70.36419354838709
2015-06,2015,6,BEYLİKDÜZÜ,5048422.451,21.09066666666667,75.74733333333333
2015-07,2015,7,BEYLİKDÜZÜ,4474337.429,24.55142857142857,71.18749999999999
2015-08,2015,8,BEYLİKDÜZÜ,4742373.46,25.65285714285714,71.54928571428572
2015-09,2015,9,BEYLİKDÜZÜ,4682131.414,23.01833333333333,77.19066666666666
2015-10,2015,10,BEYLİKDÜZÜ,7749699.599,16.28548387096774,82.49774193548384
2015-11,2015,11,BEYLİKDÜZÜ,11328611.824,14.00533333333334,77.87866666666666
2015-12,2015,12,BEYLİKDÜZÜ,20463880.97,7.71516129032258,81.3674193548387
2016-01,2016,1,BEYLİKDÜZÜ,24751415.912,6.197741935483872,78.43064516129033
2016-02,2016,2,BEYLİKDÜZÜ,17918052.758,11.01551724137931,76.18344827586208
2016-03,2016,3,BEYLİKDÜZÜ,16683047.601,11.28548387096774,71.54806451612903
2016-04,2016,4,BEYLİKDÜZÜ,8114489.55,16.966,59.40666666666668
2016-05,2016,5,BEYLİKDÜZÜ,6758115.65,18.64870967741936,68.51129032258065
2016-06,2016,6,BEYLİKDÜZÜ,5306662.613,23.70533333333333,67.00066666666666
2016-07,2016,7,BEYLİKDÜZÜ,4098820.073,25.25967741935484,68.12096774193549
2016-08,2016,8,BEYLİKDÜZÜ,4971814.774,25.54258064516129,74.07129032258067
2016-09,2016,9,BEYLİKDÜZÜ,5055200.838,21.45,69.074
2016-10,2016,10,BEYLİKDÜZÜ,8387152.513,15.92677419354839,91.34193548387097
2016-11,2016,11,BEYLİKDÜZÜ,16096964.821,12.05166666666667,73.55933333333334
2016-12,2016,12,BEYLİKDÜZÜ,26741983.842,4.892580645161291,77.5722580645161
2017-01,2017,1,BEYLİKDÜZÜ,31015412.215,3.509032258064516,83.33580645161292
2017-02,2017,2,BEYLİKDÜZÜ,24416222.654,7.834999999999998,74.46821428571427
2017-03,2017,3,BEYLİKDÜZÜ,20482003.929,9.70838709677419,76.90064516129033
2017-04,2017,4,BEYLİKDÜZÜ,13755429.108,12.94666666666667,67.18299999999999
2017-05,2017,5,BEYLİKDÜZÜ,7211454.054,17.95064516129032,74.11
2017-06,2017,6,BEYLİKDÜZÜ,5259895.901,23.84966666666667,70.71633333333332
2017-07,2017,7,BEYLİKDÜZÜ,5357324.328,24.40935483870968,68.10870967741936
2017-08,2017,8,BEYLİKDÜZÜ,5189927.102,24.18580645161291,74.0583870967742
2017-09,2017,9,BEYLİKDÜZÜ,5432442.31,22.02855555555556,71.20799999999998
2017-10,2017,10,BEYLİKDÜZÜ,8879167.549,15.13064516129032,73.77419354838712
2017-11,2017,11,BEYLİKDÜZÜ,16566773.64,12.107,78.23266666666669
2017-12,2017,12,BEYLİKDÜZÜ,19239196.435,10.66870967741935,71.81806451612904
2018-01,2018,1,BEYLİKDÜZÜ,28370212.844,7.359032258064518,77.66612903225808
2018-02,2018,2,BEYLİKDÜZÜ,22983759.022,7.766785714285715,81.79678571428573
2018-03,2018,3,BEYLİKDÜZÜ,22429868.072,11.05451612903226,75.08387
2018-04,2018,4,BEYLİKDÜZÜ,11521190.004,14.56633333333333,68.99233333333333
2018-05,2018,5,BEYLİKDÜZÜ,7328170.748,18.65,76.12322580645161
2018-06,2018,6,BEYLİKDÜZÜ,5198606.551,22.926,70.84999999999998
2018-07,2018,7,BEYLİKDÜZÜ,5494862.63,25.3383870967742,68.6541935483871
2018-08,2018,8,BEYLİKDÜZÜ,4810406.252,25.89193548387097,69.28064516129034
2018-09,2018,9,BEYLİKDÜZÜ,5591253.146,21.67666666666667,74.05966666666664
2018-10,2018,10,BEYLİKDÜZÜ,8036854.697,17.18645161290322,75.62032258064518
2018-11,2018,11,BEYLİKDÜZÜ,16013990.946,12.56166666666667,81.14666666666666
2018-12,2018,12,BEYLİKDÜZÜ,27926333.429,7.041935483870969,81.63290322580644
2019-01,2019,1,BEYLİKDÜZÜ,30168337.564,7.139677419354839,75.75419354838712
2019-02,2019,2,BEYLİKDÜZÜ,24668846.51,6.765357142857146,79.48428571428573
2019-03,2019,3,BEYLİKDÜZÜ,21797414.201,10.19096774193548,66.9951612903226
2019-04,2019,4,BEYLİKDÜZÜ,15740588.162,12.675,70.57966666666667
2019-05,2019,5,BEYLİKDÜZÜ,7955545.958,19.94129032258065,64.7206451612903
2019-06,2019,6,BEYLİKDÜZÜ,5414124.538,24.51833333333333,70.83999999999999
2019-07,2019,7,BEYLİKDÜZÜ,6003744.007,24.24967741935484,69.57903225806453
2019-08,2019,8,BEYLİKDÜZÜ,5347744.155,24.96290322580645,71.70967741935483
2019-09,2019,9,BEYLİKDÜZÜ,6144476.625,22.07999999999999,66.96233333333332
2019-10,2019,10,BEYLİKDÜZÜ,7796392.394,18.15709677419355,78.91161290322583
2019-11,2019,11,BEYLİKDÜZÜ,10639893.528,16.57133333333333,75.33333333333331
2019-12,2019,12,BEYLİKDÜZÜ,22634754.651,10.42709677419355,77.38032258064517
2020-01,2020,1,BEYLİKDÜZÜ,30142412.529,7.253870967741936,77.20225806451612
2020-02,2020,2,BEYLİKDÜZÜ,25331463.849,9.32896551724138,71.10724137931035
2020-03,2020,3,BEYLİKDÜZÜ,22213131.699,11.17129032258065,73.58548387096776
2020-04,2020,4,BEYLİKDÜZÜ,15628509.427,12.94933333333333,66.21133333333333
2020-05,2020,5,BEYLİKDÜZÜ,7457373.469,18.80774193548387,68.84709677419355
2020-06,2020,6,BEYLİKDÜZÜ,6405648.785,23.35433333333333,69.90566666666668
2020-07,2020,7,BEYLİKDÜZÜ,5824928.612,24.83032258064516,70.88903225806452
2020-08,2020,8,BEYLİKDÜZÜ,5729149.008,25.20709677419355,68.63064516129033
2020-09,2020,9,BEYLİKDÜZÜ,6365131.809,23.84300000000001,69.44833333333332
2020-10,2020,10,BEYLİKDÜZÜ,7290386.481,20.23870967741935,72.20741935483872
2020-11,2020,11,BEYLİKDÜZÜ,18164702.26,12.15,78.13266666666668
2020-12,2020,12,BEYLİKDÜZÜ,23883270.715,11.36129032258064,78.92612903225806
2021-01,2021,1,BEYLİKDÜZÜ,26489220.428,8.16741935483871,76.92935483870966
2021-02,2021,2,BEYLİKDÜZÜ,25319645.663,7.53357142857143,77.56642857142859
2021-03,2021,3,BEYLİKDÜZÜ,29045032.534,7.134193548387097,77.57032258064515
2021-04,2021,4,BEYLİKDÜZÜ,19543964.848,11.77666666666667,74.41399999999999
2021-05,2021,5,BEYLİKDÜZÜ,7761482.909,18.87645161290323,64.84387096774192
2021-06,2021,6,BEYLİKDÜZÜ,7628345.524,21.182,74.67166666666668
2021-07,2021,7,BEYLİKDÜZÜ,5546312.059,25.64193548387097,70.86451612903224
2021-08,2021,8,BEYLİKDÜZÜ,5912543.156,25.82903225806452,65.75032258064516
2021-09,2021,9,BEYLİKDÜZÜ,6558546.438,20.10333333333334,70.51299999999999
2021-10,2021,10,BEYLİKDÜZÜ,11698565.47,14.81225806451613,80.61000000000001
2015-01,2015,1,BEYOĞLU,17401991.203,6.786666666666667,76.958
2015-02,2015,2,BEYOĞLU,15153854.46,6.982500000000001,82.1917857142857
2015-03,2015,3,BEYOĞLU,14642321.321,8.2225,79.63714285714286
2015-04,2015,4,BEYOĞLU,9492820.635,12.74384615384615,65.70884615384615
2015-05,2015,5,BEYOĞLU,3655272.647,18.71903225806452,70.36419354838709
2015-06,2015,6,BEYOĞLU,2674097.041,21.09066666666667,75.74733333333333
2015-07,2015,7,BEYOĞLU,2256982.306,24.55142857142857,71.18749999999999
2015-08,2015,8,BEYOĞLU,2375242.447,25.65285714285714,71.54928571428572
2015-09,2015,9,BEYOĞLU,2584931.609,23.01833333333333,77.19066666666666
2015-10,2015,10,BEYOĞLU,4611319.084,16.28548387096774,82.49774193548384
2015-11,2015,11,BEYOĞLU,7467667.452,14.00533333333334,77.87866666666666
2015-12,2015,12,BEYOĞLU,14623565.29,7.71516129032258,81.3674193548387
2016-01,2016,1,BEYOĞLU,18102029.03,6.197741935483872,78.43064516129033
2016-02,2016,2,BEYOĞLU,12736010.827,11.01551724137931,76.18344827586208
2016-03,2016,3,BEYOĞLU,11963902.723,11.28548387096774,71.54806451612903
2016-04,2016,4,BEYOĞLU,4901863.442,16.966,59.40666666666668
2016-05,2016,5,BEYOĞLU,3869482.345,18.64870967741936,68.51129032258065
2016-06,2016,6,BEYOĞLU,2608569.167,23.70533333333333,67.00066666666666
2016-07,2016,7,BEYOĞLU,2179622.535,25.25967741935484,68.12096774193549
2016-08,2016,8,BEYOĞLU,2425261.59,25.54258064516129,74.07129032258067
2016-09,2016,9,BEYOĞLU,2515429.278,21.45,69.074
2016-10,2016,10,BEYOĞLU,4893065.698,15.92677419354839,91.34193548387097
2016-11,2016,11,BEYOĞLU,10464220.928,12.05166666666667,73.55933333333334
2016-12,2016,12,BEYOĞLU,18302787.136,4.892580645161291,77.5722580645161
2017-01,2017,1,BEYOĞLU,21443029.44,3.509032258064516,83.33580645161292
2017-02,2017,2,BEYOĞLU,16415206.75,7.834999999999998,74.46821428571427
2017-03,2017,3,BEYOĞLU,13831188.21,9.70838709677419,76.90064516129033
2017-04,2017,4,BEYOĞLU,9356783.119,12.94666666666667,67.18299999999999
2017-05,2017,5,BEYOĞLU,4268762.029,17.95064516129032,74.11
2017-06,2017,6,BEYOĞLU,2663316.105,23.84966666666667,70.71633333333332
2017-07,2017,7,BEYOĞLU,2629908.414,24.40935483870968,68.10870967741936
2017-08,2017,8,BEYOĞLU,2647409.337,24.18580645161291,74.0583870967742
2017-09,2017,9,BEYOĞLU,2721471.253,22.02855555555556,71.20799999999998
2017-10,2017,10,BEYOĞLU,4982303.916,15.13064516129032,73.77419354838712
2017-11,2017,11,BEYOĞLU,10355386.454,12.107,78.23266666666669
2017-12,2017,12,BEYOĞLU,12247616.528,10.66870967741935,71.81806451612904
2018-01,2018,1,BEYOĞLU,18260167.414,7.359032258064518,77.66612903225808
2018-02,2018,2,BEYOĞLU,14876853.404,7.766785714285715,81.79678571428573
2018-03,2018,3,BEYOĞLU,14445838.749,11.05451612903226,75.08387
2018-04,2018,4,BEYOĞLU,7288577.801,14.56633333333333,68.99233333333333
2018-05,2018,5,BEYOĞLU,3936023.094,18.65,76.12322580645161
2018-06,2018,6,BEYOĞLU,2751782.334,22.926,70.84999999999998
2018-07,2018,7,BEYOĞLU,2829375.462,25.3383870967742,68.6541935483871
2018-08,2018,8,BEYOĞLU,2541578.894,25.89193548387097,69.28064516129034
2018-09,2018,9,BEYOĞLU,2992592.309,21.67666666666667,74.05966666666664
2018-10,2018,10,BEYOĞLU,4422652.045,17.18645161290322,75.62032258064518
2018-11,2018,11,BEYOĞLU,9516418.73100001,12.56166666666667,81.14666666666666
2018-12,2018,12,BEYOĞLU,18038741.46,7.041935483870969,81.63290322580644
2019-01,2019,1,BEYOĞLU,19781753.69,7.139677419354839,75.75419354838712
2019-02,2019,2,BEYOĞLU,16246011.971,6.765357142857146,79.48428571428573
2019-03,2019,3,BEYOĞLU,14479294.836,10.19096774193548,66.9951612903226
2019-04,2019,4,BEYOĞLU,10638140.056,12.675,70.57966666666667
2019-05,2019,5,BEYOĞLU,4406358.735,19.94129032258065,64.7206451612903
2019-06,2019,6,BEYOĞLU,2811961.077,24.51833333333333,70.83999999999999
2019-07,2019,7,BEYOĞLU,2972248.845,24.24967741935484,69.57903225806453
2019-08,2019,8,BEYOĞLU,2751480.814,24.96290322580645,71.70967741935483
2019-09,2019,9,BEYOĞLU,3099699.672,22.07999999999999,66.96233333333332
2019-10,2019,10,BEYOĞLU,4034241.127,18.15709677419355,78.91161290322583
2019-11,2019,11,BEYOĞLU,5932432.71,16.57133333333333,75.33333333333331
2019-12,2019,12,BEYOĞLU,14101250.403,10.42709677419355,77.38032258064517
2020-01,2020,1,BEYOĞLU,19570923.718,7.253870967741936,77.20225806451612
2020-02,2020,2,BEYOĞLU,16232347.252,9.32896551724138,71.10724137931035
2020-03,2020,3,BEYOĞLU,12595904.765,11.17129032258065,73.58548387096776
2020-04,2020,4,BEYOĞLU,7818081.116,12.94933333333333,66.21133333333333
2020-05,2020,5,BEYOĞLU,3174108.125,18.80774193548387,68.84709677419355
2020-06,2020,6,BEYOĞLU,2354299.871,23.35433333333333,69.90566666666668
2020-07,2020,7,BEYOĞLU,2011371.578,24.83032258064516,70.88903225806452
2020-08,2020,8,BEYOĞLU,2059147.098,25.20709677419355,68.63064516129033
